,Species,Species Name,Scientific Name Authorship,Taxon Rank,Kingdom,Phylum,Class,Order,Family,Genus,Vernacular Name,Number of records
545,https://id.biodiversity.org.au/node/apni/2893132,Eucalyptus polyanthemos,Schauer,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Red Box,1
546,https://id.biodiversity.org.au/node/apni/2893374,Tricoryne elatior,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Hemerocallidaceae,Tricoryne,Yellow Rush Lily,1
547,https://id.biodiversity.org.au/node/apni/2893716,Juncus acutus,L.,species,Plantae,Charophyta,Equisetopsida,Poales,Juncaceae,Juncus,Sharp Rush,1
548,https://id.biodiversity.org.au/node/apni/2894036,Trifolium dubium,Sibth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Trifolium,Lesser Yellow Trefoil,1
549,https://id.biodiversity.org.au/node/apni/2894213,Pomaderris aspera,Sieber ex DC.,species,Plantae,Charophyta,Equisetopsida,Rosales,Rhamnaceae,Pomaderris,Dogwood,1
550,https://id.biodiversity.org.au/node/apni/2894242,Kunzea ambigua,(Sm.) Druce,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Kunzea,White Kunzea,1
551,https://id.biodiversity.org.au/node/apni/2894374,Eucalyptus bridgesiana,R.T.Baker,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Apple,1
552,https://id.biodiversity.org.au/node/apni/2894403,Hardenbergia violacea,(Schneev.) Stearn,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Hardenbergia,Sarsaparilla,1
553,https://id.biodiversity.org.au/node/apni/2894408,Leptospermum myrtifolium,Sieber ex DC.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Leptospermum,Swamp Tea-tree,1
554,https://id.biodiversity.org.au/node/apni/2894579,Persoonia chamaepeuce,Lhotsky ex Meisn.,species,Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Persoonia,Yellow Geebung,1
555,https://id.biodiversity.org.au/node/apni/2895020,Bulbine glauca,(Raf.) E.M.Watson,species,Plantae,Charophyta,Equisetopsida,Asparagales,Asphodelaceae,Bulbine,Rock Lily,1
556,https://id.biodiversity.org.au/node/apni/2895182,Euchiton sphaericus,(Willd.) Holub,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Euchiton,Common Cudweed,1
557,https://id.biodiversity.org.au/node/apni/2895460,Gompholobium huegelii,Benth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Gompholobium,Pale Wedge Pea,1
558,https://id.biodiversity.org.au/node/apni/2896060,Bedfordia arborescens,Hochr.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Bedfordia,Tree Blanketleaf,1
559,https://id.biodiversity.org.au/node/apni/2896169,Adiantum aethiopicum,L.,species,Plantae,Charophyta,Equisetopsida,,Pteridaceae,Adiantum,Common Maidenhair,1
560,https://id.biodiversity.org.au/node/apni/2896194,Chloris virgata,Sw.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Chloris,Feather Fingergrass,1
561,https://id.biodiversity.org.au/node/apni/2896256,Isolepis inundata,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Isolepis,Swamp Club Rush,1
562,https://id.biodiversity.org.au/node/apni/2896389,Juncus usitatus,L.A.S.Johnson,species,Plantae,Charophyta,Equisetopsida,Poales,Juncaceae,Juncus,Common Rush,1
563,https://id.biodiversity.org.au/node/apni/2896400,Grevillea diminuta,L.A.S.Johnson,species,Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Grevillea,Brindabella Grevillea,1
564,https://id.biodiversity.org.au/node/apni/2896469,Vittadinia muelleri,N.T.Burb.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Vittadinia,Narrowleaf New-holland-daisy,1
565,https://id.biodiversity.org.au/node/apni/2896725,Platysace lanceolata,(Labill.) Druce,species,Plantae,Charophyta,Equisetopsida,Apiales,Apiaceae,Platysace,Shrubby Platysace,1
566,https://id.biodiversity.org.au/node/apni/2896791,Oreomyrrhis eriopoda,(DC.) Hook.f.,species,Plantae,Charophyta,Equisetopsida,Apiales,Apiaceae,Oreomyrrhis,Australian Carraway,1
567,https://id.biodiversity.org.au/node/apni/2897021,Polyscias sambucifolia,(Sieber ex DC.) Harms,species,Plantae,Charophyta,Equisetopsida,Apiales,Araliaceae,Polyscias,Elderberry Panax,1
568,https://id.biodiversity.org.au/node/apni/2897142,Dodonaea boroniifolia,G.Don,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Dodonaea,Hairy Hop-bush,1
569,https://id.biodiversity.org.au/node/apni/2897487,Pleurosorus rutifolius,(R.Br.) FÃ©e,species,Plantae,Charophyta,Equisetopsida,Polypodiales,Aspleniaceae,Pleurosorus,Blanket Fern,1
570,https://id.biodiversity.org.au/node/apni/2897594,Carduus pycnocephalus,L.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Carduus,Slender Winged Thistle,1
571,https://id.biodiversity.org.au/node/apni/2897750,Spyridium parvifolium,(Hook.) F.Muell.,species,Plantae,Charophyta,Equisetopsida,Rosales,Rhamnaceae,Spyridium,Dusty Miller,1
572,https://id.biodiversity.org.au/node/apni/2897845,Eucalyptus pauciflora,Sieber ex Spreng.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Cabbage Gum,1
573,https://id.biodiversity.org.au/node/apni/2897897,Persicaria prostrata,(R.Br.) SojÃ¡k,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Polygonaceae,Persicaria,Creeping Knotweed,1
574,https://id.biodiversity.org.au/node/apni/2898505,Callistemon sieberi,DC.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Callistemon,Alpine Bottlebrush,1
575,https://id.biodiversity.org.au/node/apni/2898738,Clematis aristata,R.Br. ex Ker Gawl.,species,Plantae,Charophyta,Equisetopsida,Ranunculales,Ranunculaceae,Clematis,Old Man's Beard,1
576,https://id.biodiversity.org.au/node/apni/2899172,Amyema miquelii,(Lehm. ex Miq.) Tiegh.,species,Plantae,Charophyta,Equisetopsida,Santalales,Loranthaceae,Amyema,Box Mistletoe,1
577,https://id.biodiversity.org.au/node/apni/2899453,Lepidosperma laterale,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Lepidosperma,Variable Sword-sedge,1
578,https://id.biodiversity.org.au/node/apni/2899764,Amphibromus neesii,Steud.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Amphibromus,Southern Swampgrass,1
579,https://id.biodiversity.org.au/node/apni/2899861,Austrostipa densiflora,(Hughes) S.W.L.Jacobs & J.Everett,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Austrostipa,Foxtail Spear-grass,1
580,https://id.biodiversity.org.au/node/apni/2900200,Hemarthria uncinata,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Hemarthria,Mat Grass,1
581,https://id.biodiversity.org.au/node/apni/2900369,Lagenophora stipitata,(Labill.) Druce,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Lagenophora,Blue Bottle-daisy,1
582,https://id.biodiversity.org.au/node/apni/2900389,Nassella trichotoma,(Nees) Hack. ex Arechav.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Nassella,Nassella Tussock,1
583,https://id.biodiversity.org.au/node/apni/2900393,Tetratheca thymifolia,Sm.,species,Plantae,Charophyta,Equisetopsida,Oxalidales,Elaeocarpaceae,Tetratheca,Thyme Pink-bells,1
584,https://id.biodiversity.org.au/node/apni/2900814,Rytidosperma caespitosum,(Gaudich.) Connor & Edgar,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Rytidosperma,,1
585,https://id.biodiversity.org.au/node/apni/2901115,Poa annua,L.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Poa,Winter Grass,1
586,https://id.biodiversity.org.au/node/apni/2901294,Dichelachne crinita,(L.f.) Hook.f.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Dichelachne,Longhair Plumegrass,1
587,https://id.biodiversity.org.au/node/apni/2901323,Poa sieberiana,Spreng.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Poa,Snow Grass,1
588,https://id.biodiversity.org.au/node/apni/2901722,Clematis leptophylla,(F.Muell. ex Benth.) H.Eichler,species,Plantae,Charophyta,Equisetopsida,Ranunculales,Ranunculaceae,Clematis,,1
589,https://id.biodiversity.org.au/node/apni/2901796,Daucus glochidiatus,"(Labill.) Fisch., C.A.Mey. & Ave-Lall.",species,Plantae,Charophyta,Equisetopsida,Apiales,Apiaceae,Daucus,Wild Carrot,1
590,https://id.biodiversity.org.au/node/apni/2901874,Leptospermum multicaule,A.Cunn.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Leptospermum,Silver Teatree,1
591,https://id.biodiversity.org.au/node/apni/2901931,Phragmites australis,(Cav.) Trin. ex Steud.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Phragmites,Commom Reed,1
592,https://id.biodiversity.org.au/node/apni/2902033,Lythrum salicaria,L.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Lythraceae,Lythrum,Purple Loosestrife,1
593,https://id.biodiversity.org.au/node/apni/2902057,Crassula helmsii,(Kirk) Cockayne,species,Plantae,Charophyta,Equisetopsida,Saxifragales,Crassulaceae,Crassula,Swamp Stonecrop,1
594,https://id.biodiversity.org.au/node/apni/2902111,Juncus articulatus,L.,species,Plantae,Charophyta,Equisetopsida,Poales,Juncaceae,Juncus,Jointed Rush,1
595,https://id.biodiversity.org.au/node/apni/2902272,Marsilea drummondii,A.Braun,species,Plantae,Charophyta,Equisetopsida,Salviniales,Marsileaceae,Marsilea,Nardoo,1
596,https://id.biodiversity.org.au/node/apni/2902330,Geranium molle,L.,species,Plantae,Charophyta,Equisetopsida,Geraniales,Geraniaceae,Geranium,Dove's-foot Cranebill,1
597,https://id.biodiversity.org.au/node/apni/2902626,Pimelea curviflora,R.Br.,species,Plantae,Charophyta,Equisetopsida,Malvales,Thymelaeaceae,Pimelea,Curved Rice-flower,1
598,https://id.biodiversity.org.au/node/apni/2902840,Grevillea rosmarinifolia,A.Cunn.,species,Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Grevillea,Rosemary Grevillea,1
599,https://id.biodiversity.org.au/node/apni/2903267,Vittadinia gracilis,(Hook.f.) N.T.Burb.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Vittadinia,Woolly New-holland-daisy,1
600,https://id.biodiversity.org.au/node/apni/2903799,Mentha australis,R.Br.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Mentha,River Mint,1
601,https://id.biodiversity.org.au/node/apni/2904550,Myosotis discolor,Pers.,species,Plantae,Charophyta,Equisetopsida,,Boraginaceae,Myosotis,Yellow-and-blue Forget-me-not,1
602,https://id.biodiversity.org.au/node/apni/2904721,Bolboschoenus medianus,(V.J.Cook) SojÃ¡k,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Bolboschoenus,Marsh Club-rush,1
603,https://id.biodiversity.org.au/node/apni/2904728,Rumex conglomeratus,Murray,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Polygonaceae,Rumex,Clustered Dock,1
604,https://id.biodiversity.org.au/node/apni/2904959,Ficus carica,L.,species,Plantae,Charophyta,Equisetopsida,Rosales,Moraceae,Ficus,Brown Turkey Fig,1
605,https://id.biodiversity.org.au/node/apni/2905133,Crataegus monogyna,Jacq.,species,Plantae,Charophyta,Equisetopsida,Rosales,Rosaceae,Crataegus,Hawthorn,1
606,https://id.biodiversity.org.au/node/apni/2905422,Asperula scoparia,Hook.f.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Rubiaceae,Asperula,Prickly Woodruff,1
607,https://id.biodiversity.org.au/node/apni/2906048,Galium aparine,L.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Rubiaceae,Galium,Goose Grass,1
608,https://id.biodiversity.org.au/node/apni/2906700,Euphrasia collina,R.Br.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Scrophulariaceae,Euphrasia,Purple Eye-bright,1
609,https://id.biodiversity.org.au/node/apni/2906921,Acaena novae-zelandiae,Kirk,species,Plantae,Charophyta,Equisetopsida,Rosales,Rosaceae,Acaena,Bidgee-widgee,1
610,https://id.biodiversity.org.au/node/apni/2907018,Eucalyptus fastigata,H.Deane & Maiden,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Cut-tail,1
611,https://id.biodiversity.org.au/node/apni/2907093,Ranunculus muricatus,L.,species,Plantae,Charophyta,Equisetopsida,Ranunculales,Ranunculaceae,Ranunculus,Sharp Buttercup,1
612,https://id.biodiversity.org.au/node/apni/2907228,Daviesia leptophylla,A.Cunn. ex G.Don,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Daviesia,Narrow-leaf Bitter-pea,1
613,https://id.biodiversity.org.au/node/apni/2907304,Chondrilla juncea,L.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Chondrilla,Skeleton Weed,1
614,https://id.biodiversity.org.au/node/apni/2907374,Phyla nodiflora,(L.) Greene,species,Plantae,Charophyta,Equisetopsida,Lamiales,Verbenaceae,Phyla,Matgrass,1
615,https://id.biodiversity.org.au/node/apni/2907397,Haloragis exalata,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Saxifragales,Haloragaceae,Haloragis,,1
616,https://id.biodiversity.org.au/node/apni/2907484,Westringia eremicola,A.Cunn. ex Benth.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Westringia,Slender Westringia,1
617,https://id.biodiversity.org.au/node/apni/2907787,Potamogeton crispus,L.,species,Plantae,Charophyta,Equisetopsida,Alismatales,Potamogetonaceae,Potamogeton,Curly Pondweed,1
618,https://id.biodiversity.org.au/node/apni/2908358,Soliva sessilis,Ruiz & Pav.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Soliva,Onehunga Weed,1
619,https://id.biodiversity.org.au/node/apni/2908422,Avena fatua,L.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Avena,Wild Oat,1
620,https://id.biodiversity.org.au/node/apni/2908439,Schoenus apogon,Roem. & Schult.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Schoenus,Common Bog-rush,1
621,https://id.biodiversity.org.au/node/apni/2908460,Juncus subsecundus,N.A.Wakef.,species,Plantae,Charophyta,Equisetopsida,Poales,Juncaceae,Juncus,Finger Rush,1
622,https://id.biodiversity.org.au/node/apni/2908538,Xanthorrhoea glauca,D.J.Bedford,species,Plantae,Charophyta,Equisetopsida,Asparagales,Xanthorrhoeaceae,Xanthorrhoea,,1
623,https://id.biodiversity.org.au/node/apni/2908784,Acrotriche serrulata,R.Br.,species,Plantae,Charophyta,Equisetopsida,Ericales,Ericaceae,Acrotriche,Honeypots,1
624,https://id.biodiversity.org.au/node/apni/2908939,Acrothamnus hookeri,(Sond.) Quinn,species,Plantae,Charophyta,Equisetopsida,Ericales,Ericaceae,Acrothamnus,,1
625,https://id.biodiversity.org.au/node/apni/2909038,Chloris truncata,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Chloris,Star Grass,1
626,https://id.biodiversity.org.au/node/apni/2909308,Leptospermum micromyrtus,Miq.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Leptospermum,Alpine Tea-tree,1
627,https://id.biodiversity.org.au/node/apni/2909611,Isolepis multicaulis,Schltdl.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Isolepis,,1
628,https://id.biodiversity.org.au/node/apni/2909875,Rhytidosporum procumbens,(Hook.) F.Muell.,species,Plantae,Charophyta,Equisetopsida,Apiales,Pittosporaceae,Rhytidosporum,White Marianth,1
629,https://id.biodiversity.org.au/node/apni/2910254,Epilobium hirtigerum,A.Cunn.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Onagraceae,Epilobium,Hairy Willow Herb,1
630,https://id.biodiversity.org.au/node/apni/2910518,Juncus vaginatus,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Juncaceae,Juncus,Clustered Rush,1
631,https://id.biodiversity.org.au/node/apni/2910767,Trifolium pratense,L.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Trifolium,Red Clover,1
632,https://id.biodiversity.org.au/node/apni/2910925,Cassinia quinquefaria,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Cassinia,Rosemary Shrub,1
633,https://id.biodiversity.org.au/node/apni/2911129,Dianella tasmanica,Hook.f.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Hemerocallidaceae,Dianella,Tasman Flax-lily,1
634,https://id.biodiversity.org.au/node/apni/2911575,Eleocharis plana,S.T.Blake,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Eleocharis,Flat Spike-sedge,1
635,https://id.biodiversity.org.au/node/apni/2911795,Aira elegantissima,Schur,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Aira,Delicate Hairgrass,1
636,https://id.biodiversity.org.au/node/apni/2911813,Cymbonotus lawsonianus,Gaudich.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Cymbonotus,Bear's-ear,1
637,https://id.biodiversity.org.au/node/apni/2911981,Oxylobium ellipticum,(Vent.) R.Br.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Oxylobium,Golden Shaggy Pea,1
638,https://id.biodiversity.org.au/node/apni/2912408,Eucalyptus dalrympleana,Maiden,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Mountain Gum,1
639,https://id.biodiversity.org.au/node/apni/2912606,Juncus australis,Hook.f.,species,Plantae,Charophyta,Equisetopsida,Poales,Juncaceae,Juncus,Austral Rush,1
640,https://id.biodiversity.org.au/node/apni/2912620,Cynosurus echinatus,L.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Cynosurus,Rough Dog's Tail,1
641,https://id.biodiversity.org.au/node/apni/2912876,Drosera hookeri,"R.P.Gibson, B.J.Conn & Conran",species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Droseraceae,Drosera,,1
642,https://id.biodiversity.org.au/node/apni/2912891,Gamochaeta calviceps,(Fernald) Cabrera,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Gamochaeta,,1
643,https://id.biodiversity.org.au/node/apni/2913706,Anthoxanthum odoratum,L.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Anthoxanthum,Sweet Vernal,1
644,https://id.biodiversity.org.au/node/apni/2913888,Vallisneria australis,S.W.L.Jacobs & Les,species,Plantae,Charophyta,Equisetopsida,Alismatales,Hydrocharitaceae,Vallisneria,River Ribbons,1
645,https://id.biodiversity.org.au/node/apni/2914565,Olearia argophylla,(Labill.) F.Muell. ex Benth.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Olearia,Musk,1
646,https://id.biodiversity.org.au/node/apni/2914728,Hydrocotyle hirta,R.Br. ex A.Rich.,species,Plantae,Charophyta,Equisetopsida,Apiales,Araliaceae,Hydrocotyle,Hairy Pennywort,1
647,https://id.biodiversity.org.au/node/apni/2915024,Amphibromus nervosus,(Hook.f.) Baill.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Amphibromus,Swamp Wallaby Grass,1
648,https://id.biodiversity.org.au/node/apni/2915080,Cyperus sphaeroideus,L.A.S.Johnson & O.D.Evans,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Cyperus,Globe Kyllinga,1
649,https://id.biodiversity.org.au/node/apni/2915129,Aira cupaniana,Guss.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Aira,Silvery Hairgrass,1
650,https://id.biodiversity.org.au/node/apni/2915166,Pomaderris ferruginea,Sieber ex Fenzl,species,Plantae,Charophyta,Equisetopsida,Rosales,Rhamnaceae,Pomaderris,,1
651,https://id.biodiversity.org.au/node/apni/2915202,Dillwynia phylicoides,A.Cunn.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Dillwynia,Small-leaf Parrot-pea,1
652,https://id.biodiversity.org.au/node/apni/2915203,Acacia baileyana,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,Bailey's Wattle,1
653,https://id.biodiversity.org.au/node/apni/2915272,Dactylis glomerata,L.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Dactylis,Cocksfoot,1
654,https://id.biodiversity.org.au/node/apni/2915450,Pellaea falcata,(R.Br.) FÃ©e,species,Plantae,Charophyta,Equisetopsida,,Pteridaceae,Pellaea,Sickle Fern,1
655,https://id.biodiversity.org.au/node/apni/2915537,Phyllanthus occidentalis,J.T.Hunter & J.J.Bruhl,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Phyllanthaceae,Phyllanthus,,1
656,https://id.biodiversity.org.au/node/apni/2915626,Juncus capitatus,Weigel,species,Plantae,Charophyta,Equisetopsida,Poales,Juncaceae,Juncus,Capitate Rush,1
657,https://id.biodiversity.org.au/node/apni/2915986,Cheilanthes austrotenuifolia,H.M.Quirk & T.C.Chambers,species,Plantae,Charophyta,Equisetopsida,,Pteridaceae,Cheilanthes,Rock Fern,1
658,https://id.biodiversity.org.au/node/apni/2916325,Kunzea ericoides,(A.Rich.) Joy Thomps.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Kunzea,Burgan,1
659,https://id.biodiversity.org.au/node/apni/2916410,Coprosma hirtella,Labill.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Rubiaceae,Coprosma,Currant Bush,1
660,https://id.biodiversity.org.au/node/apni/2916831,Ludwigia palustris,(L.) Elliott,species,Plantae,Charophyta,Equisetopsida,Myrtales,Onagraceae,Ludwigia,Marsh Ludwigia,1
661,https://id.biodiversity.org.au/node/apni/2917078,Veronica derwentiana,Andrews,species,Plantae,Charophyta,Equisetopsida,Lamiales,Plantaginaceae,Veronica,Derwent Speedwell,1
662,https://id.biodiversity.org.au/node/apni/2917353,Acaena echinata,Nees,species,Plantae,Charophyta,Equisetopsida,Rosales,Rosaceae,Acaena,Sheep's Burr,1
663,https://id.biodiversity.org.au/node/apni/2918145,Pomaderris angustifolia,N.A.Wakef.,species,Plantae,Charophyta,Equisetopsida,Rosales,Rhamnaceae,Pomaderris,,1
664,https://id.biodiversity.org.au/node/apni/2918603,Callitriche stagnalis,Scop.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Plantaginaceae,Callitriche,Common Water-starwort,1
665,https://id.biodiversity.org.au/node/apni/2918839,Acacia mearnsii,De Wild.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,Black Wattle,1
666,https://id.biodiversity.org.au/node/apni/2919170,Euphorbia peplus,L.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Euphorbia,Petty Spurge,1
667,https://id.biodiversity.org.au/node/apni/2919619,Lomandra bracteata,A.T.Lee,species,Plantae,Charophyta,Equisetopsida,Asparagales,Asparagaceae,Lomandra,,1
668,https://id.biodiversity.org.au/node/apni/2919625,Potamogeton ochreatus,Raoul,species,Plantae,Charophyta,Equisetopsida,Alismatales,Potamogetonaceae,Potamogeton,Blunt Pondweed,1
669,https://id.biodiversity.org.au/node/apni/2919650,Velleia paradoxa,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asterales,Goodeniaceae,Velleia,Spur Velleia,1
670,https://id.biodiversity.org.au/node/apni/2919810,Patersonia sericea,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Iridaceae,Patersonia,,1
671,https://id.biodiversity.org.au/node/apni/2919836,Xerochrysum viscosum,(Sieber ex DC.) R.J.Bayer,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Xerochrysum,,1
672,https://id.biodiversity.org.au/node/apni/2919872,Trifolium arvense,L.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Trifolium,Haresfoot Clover,1
673,https://id.biodiversity.org.au/node/apni/2919945,Leptinella filicula,(Hook.f.) Hook.f.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Leptinella,Mountain Cotula,1
674,https://id.biodiversity.org.au/node/apni/2920101,Chamaecytisus palmensis,(Christ) F.A.Bisby & K.W.Nicholls,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Chamaecytisus,Tagasaste,1
675,https://id.biodiversity.org.au/node/apni/2920526,Verbascum virgatum,Stokes,species,Plantae,Charophyta,Equisetopsida,Lamiales,Scrophulariaceae,Verbascum,Twiggy Mullein,1
676,https://id.biodiversity.org.au/node/apni/2920942,Isolepis levynsiana,Muasya & D.A.Simpson,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Isolepis,,1
677,https://id.biodiversity.org.au/node/apni/2921144,Drosera peltata,Thunb.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Droseraceae,Drosera,Pale Sundew,1
678,https://id.biodiversity.org.au/node/apni/2921177,Isolepis gaudichaudiana,Kunth,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Isolepis,Benambra Club-sedge,1
679,https://id.biodiversity.org.au/node/apni/4059081,Rytidosperma fulvum,(Vickery) A.M.Humphreys & H.P.Linder,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Rytidosperma,,1
680,https://id.biodiversity.org.au/node/apni/4346879,Einadia nutans,(R.Br.) A.J.Scott,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Einadia,Climbing Saltbush,1
681,https://id.biodiversity.org.au/node/apni/6986247,Erigeron bonariensis,L.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Erigeron,Flax-leaved Fleabane,1
682,https://id.biodiversity.org.au/node/apni/7027305,Verbascum thapsus,L.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Scrophulariaceae,Verbascum,Shepherd's Blanket,1
683,https://id.biodiversity.org.au/node/apni/7061040,Pseudognaphalium luteoalbum,(L.) Hilliard & B.L.Burtt,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Pseudognaphalium,Jersey Cudweed,1
684,https://id.biodiversity.org.au/node/apni/7063134,Senecio linearifolius,A.Rich.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Senecio,Fireweed,1
685,https://id.biodiversity.org.au/node/apni/7772838,Polypogon monspeliensis,(L.) Desf.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Polypogon,Annual Beardgrass,1
686,https://id.biodiversity.org.au/node/apni/7873835,Dodonaea viscosa,Jacq.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Dodonaea,Ake,1
687,https://id.biodiversity.org.au/node/ausmoss/2899866,Lunularia cruciata,(L.) Dumort.,species,Plantae,Marchantiophyta,Marchantiopsida,Lunulariales,Lunulariaceae,Lunularia,,1
688,https://id.biodiversity.org.au/node/fungi/60090819,Annulohypoxylon bovei,"(Speg.) Y.M.Ju, J.D.Rogers & H.M.Hsieh",species,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Annulohypoxylon,,1
689,https://id.biodiversity.org.au/node/fungi/60094775,Armillaria luteobubalina,Watling & Kile,species,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Armillaria,,1
690,https://id.biodiversity.org.au/node/fungi/60100281,Ramaria capitata,(Lloyd) Corner,species,Fungi,Basidiomycota,Agaricomycetes,Gomphales,Gomphaceae,Ramaria,,1
